week,year,month,search_index,search_growth,momentum_4w,keyword_frequency,brand_popularity,avg_price,avg_rating,cotton_ratio,printed_ratio,oversized_ratio,pastel_ratio,dark_ratio,bright_ratio,pattern_printed_ratio,pattern_plain_ratio,image_count,availability_count,discount_avg,new_arrival_ratio,lag_1_search,lag_2_search,lag_3_search,rolling_mean_4w,rolling_std_4w,season_Monsoon,season_Summer,season_Winter,category_Jeans,category_Kurti,category_Saree,category_Streetwear,category_TShirt,trend_label,next_week_search
199,2025,2,77.48,-0.0624394966118102,80.1725,233,0.58,2056.62,4.45,0.36,0.39,0.06,0.43,0.26,0.31,0.39,0.61,320,321,0.17,0.23,82.64,80.3,80.27,80.1725,2.1105982564199417,0,0,1,0,0,0,1,0,0,77.87
200,2025,2,77.87,0.0050335570469799,79.5725,221,0.58,1879.27,3.94,0.47,0.64,0.15,0.25,0.1,0.65,0.64,0.36,318,329,0.19,0.24,77.48,82.64,80.3,79.5725,2.3955427360000923,0,0,1,0,0,0,1,0,1,80.57
201,2025,3,80.57,0.0346731732374467,79.64,230,0.8,1632.12,3.98,0.43,0.52,0.08,0.29,0.45,0.26,0.52,0.48,326,342,0.18,0.13,77.87,77.48,82.64,79.64,2.4264789304675234,0,1,0,0,0,0,1,0,1,84.87
202,2025,3,84.87,0.0533697405982376,80.1975,253,0.69,1208.59,3.8,0.12,0.22,0.14,0.66,0.4,0.0,0.22,0.78,306,336,0.25,0.6,80.57,77.87,77.48,80.1975,3.4045594428652444,0,1,0,0,0,0,1,0,2,82.88
203,2025,3,82.88,-0.0234476257806057,81.5475,247,0.49,1880.1,4.21,0.55,0.14,0.02,0.08,0.25,0.67,0.14,0.86,333,366,0.2,0.39,84.87,80.57,77.87,81.5475,3.016293254974238,0,1,0,0,0,0,1,0,1,83.54
204,2025,3,83.54,0.0079633204633204,82.965,271,0.52,2123.38,3.94,0.32,0.09,0.02,0.51,0.29,0.2,0.09,0.91,346,346,0.25,0.16,82.88,84.87,80.57,82.965,1.7984159696808952,0,1,0,0,0,0,1,0,1,79.63
205,2025,4,79.63,-0.0468039262628682,82.72999999999999,235,0.76,2365.26,4.0,0.09,0.01,0.31,0.21,0.77,0.02,0.01,0.99,298,362,0.13,0.31,83.54,82.88,84.87,82.72999999999999,2.2262225105927547,0,1,0,0,0,0,1,0,1,81.9
206,2025,4,81.9,0.0285068441542133,81.9875,228,0.79,1870.26,3.96,0.2,0.12,0.07,0.32,0.54,0.14,0.12,0.88,312,368,0.14,0.28,79.63,83.54,82.88,81.9875,1.7099975633520048,0,1,0,0,0,0,1,0,1,78.96
207,2025,4,78.96,-0.0358974358974359,81.0075,242,0.57,1795.91,3.84,0.2,0.57,0.22,0.65,0.14,0.21,0.57,0.43,317,356,0.26,0.09,81.9,79.63,83.54,81.0075,2.1055383317977583,0,1,0,0,0,0,1,0,1,77.26
208,2025,4,77.26,-0.021529888551165,79.4375,230,0.76,1929.17,3.4,0.68,0.3,0.01,0.28,0.42,0.3,0.3,0.7,332,318,0.18,0.21,78.96,81.9,79.63,79.4375,1.9209784833089973,0,1,0,0,0,0,1,0,1,74.81
209,2025,5,74.81,-0.0317111053585297,78.2325,224,0.86,1717.83,4.22,0.03,0.16,0.12,0.29,0.44,0.27,0.16,0.84,287,355,0.15,0.13,77.26,78.96,81.9,78.2325,2.9798811497556965,0,1,0,0,0,0,1,0,1,80.46
210,2025,5,80.46,0.0755246624782781,77.8725,256,0.64,1786.47,4.35,0.41,0.13,0.13,0.52,0.17,0.31,0.13,0.87,323,377,0.15,0.4,74.81,77.26,78.96,77.8725,2.4243126173555387,0,1,0,0,0,0,1,0,2,85.79
211,2025,5,85.79,0.0662440964454389,79.58000000000001,263,0.88,1763.38,3.66,0.13,0.34,0.1,0.59,0.53,0.0,0.34,0.66,311,404,0.27,0.09,80.46,74.81,77.26,79.58000000000001,4.742495826742443,0,1,0,0,0,0,1,0,2,83.67
212,2025,5,83.67,-0.0247115048373937,81.1825,243,0.36,1767.91,4.09,0.41,0.37,0.19,0.65,0.39,0.0,0.37,0.63,296,369,0.23,0.14,85.79,80.46,74.81,81.1825,4.780079322912579,0,1,0,0,0,0,1,0,1,80.29
213,2025,6,80.29,-0.0403967969403609,82.55250000000001,251,0.74,1533.16,4.1,0.28,0.12,0.18,0.22,0.46,0.32,0.12,0.88,282,350,0.16,0.22,83.67,85.79,80.46,82.55250000000001,2.6600548239970356,1,0,0,0,0,0,1,0,1,81.66
214,2025,6,81.66,0.017063146095404,82.8525,246,0.32,1666.46,4.02,0.04,0.27,0.05,0.35,0.25,0.4,0.27,0.73,307,345,0.1,0.19,80.29,83.67,85.79,82.8525,2.4003940648714193,1,0,0,0,0,0,1,0,1,81.6
215,2025,6,81.6,-0.0007347538574578,81.805,244,0.34,1894.27,4.15,0.54,0.44,0.14,0.35,0.76,0.0,0.44,0.56,277,372,0.19,0.31,81.66,80.29,83.67,81.805,1.394811815265108,1,0,0,0,0,0,1,0,1,79.27
216,2025,6,79.27,-0.0285539215686274,80.705,233,0.47,2018.09,3.93,0.11,0.35,0.33,0.28,0.09,0.63,0.35,0.65,297,370,0.21,0.21,81.6,81.66,80.29,80.705,1.1466618216965005,1,0,0,0,0,0,1,0,1,81.93
217,2025,7,81.93,0.033556200327993,81.115,244,0.76,1364.39,4.08,0.18,0.13,0.07,0.52,0.65,0.0,0.13,0.87,296,383,0.19,0.42,79.27,81.6,81.66,81.115,1.2383456706441294,1,0,0,0,0,0,1,0,1,85.42
218,2025,7,85.42,0.0425973391919931,82.055,238,0.58,2108.77,3.82,0.33,0.38,0.01,0.17,0.51,0.32,0.38,0.62,304,377,0.19,0.01,81.93,79.27,81.6,82.055,2.5365396376434814,1,0,0,0,0,0,1,0,1,81.06
219,2025,7,81.06,-0.0510419105595879,81.92,248,0.55,1815.23,4.71,0.38,0.25,0.19,0.33,0.45,0.22,0.25,0.75,319,322,0.21,0.07,85.42,81.93,79.27,81.92,2.582776284027811,1,0,0,0,0,0,1,0,0,85.73
220,2025,7,85.73,0.0576116456945472,83.53500000000001,256,0.6,1989.63,4.05,0.42,0.06,0.21,0.7,0.3,0.0,0.06,0.94,323,400,0.12,0.15,81.06,85.42,81.93,83.53500000000001,2.3855747036448047,1,0,0,0,0,0,1,0,2,86.25
221,2025,8,86.25,0.0060655546483143,84.61500000000001,242,0.5,2042.32,4.71,0.21,0.36,0.35,0.37,0.59,0.04,0.36,0.64,314,370,0.31,0.1,85.73,81.06,85.42,84.61500000000001,2.394612007543207,1,0,0,0,0,0,1,0,1,84.14
222,2025,8,84.14,-0.0244637681159419,84.295,238,0.43,1645.09,3.72,0.06,0.19,0.01,0.64,0.57,0.0,0.19,0.81,296,350,0.24,0.12,86.25,85.73,81.06,84.295,2.335986586720211,1,0,0,0,0,0,1,0,1,84.36
223,2025,8,84.36,0.0026146898027097,85.12,259,0.54,1759.14,4.48,0.31,0.43,0.11,0.73,0.15,0.12,0.43,0.57,303,383,0.2,0.18,84.14,86.25,85.73,85.12,1.030695558027122,1,0,0,0,0,0,1,0,1,83.09
224,2025,8,83.09,-0.0150545282124229,84.46,251,0.59,1817.18,4.11,0.22,0.24,0.01,0.39,0.55,0.06,0.24,0.76,304,368,0.17,0.13,84.36,84.14,86.25,84.46,1.3157254019501063,1,0,0,0,0,0,1,0,1,89.4
225,2025,9,89.4,0.0759417499097363,85.2475,253,0.41,1778.78,4.18,0.34,0.37,0.02,0.48,0.46,0.06,0.37,0.63,351,397,0.34,0.47,83.09,84.36,84.14,85.2475,2.823253147228715,0,0,0,0,0,0,1,0,2,87.25
226,2025,9,87.25,-0.0240492170022371,86.025,264,0.53,1919.08,4.02,0.17,0.16,0.43,0.17,0.68,0.15,0.16,0.84,349,401,0.21,0.29,89.4,83.09,84.36,86.025,2.8447436908569164,0,0,0,0,0,0,1,0,1,81.97
227,2025,9,81.97,-0.0605157593123208,85.4275,244,0.63,7469.29,3.46,0.23,0.47,0.11,0.66,0.36,0.0,0.47,0.53,330,417,0.15,0.09,87.25,89.4,83.09,85.4275,3.489053118923557,0,0,0,0,0,0,1,0,0,83.16
228,2025,9,83.16,0.0145175064047822,85.44500000000001,263,0.72,1545.26,4.14,0.11,0.38,0.28,0.4,0.45,0.15,0.38,0.62,338,384,0.25,0.49,81.97,87.25,89.4,85.44500000000001,3.4735620526106743,0,0,0,0,0,0,1,0,1,82.33
229,2025,10,82.33,-0.0099807599807599,83.6775,237,0.62,1782.64,4.45,0.09,0.63,0.02,0.72,0.74,0.0,0.63,0.37,298,346,0.19,0.06,83.16,81.97,87.25,83.6775,2.4332334454390994,0,0,0,0,0,0,1,0,1,87.86
230,2025,10,87.86,0.0671687112838577,83.83,250,0.56,1596.98,4.13,0.29,0.19,0.28,0.11,0.62,0.27,0.19,0.81,326,398,0.27,0.15,82.33,83.16,81.97,83.83,2.732483607758718,0,0,0,0,0,0,1,0,2,86.94
231,2025,10,86.94,-0.0104712041884816,85.0725,284,0.44,2019.88,4.04,0.1,0.72,0.07,0.31,0.02,0.67,0.72,0.28,318,401,0.09,0.46,87.86,82.33,83.16,85.0725,2.734756235328874,0,0,0,0,0,0,1,0,1,87.43
232,2025,10,87.43,0.0056360708534621,86.14,264,0.71,2104.14,3.95,0.13,0.19,0.23,0.24,0.35,0.41,0.19,0.81,334,412,0.12,0.24,86.94,87.86,82.33,86.14,2.5676578172860633,0,0,0,0,0,0,1,0,1,82.5
233,2025,11,82.5,-0.0563879675168706,86.1825,233,0.8,7230.96,3.83,0.41,0.5,0.0,0.37,0.61,0.02,0.5,0.5,301,372,0.14,0.33,87.43,86.94,87.86,86.1825,2.483604571317712,0,0,0,0,0,0,1,0,0,88.3
234,2025,11,88.3,0.0703030303030303,86.29249999999999,274,0.51,2008.69,4.08,0.17,0.46,0.1,0.36,0.08,0.56,0.46,0.54,285,383,0.16,0.11,82.5,87.43,86.94,86.29249999999999,2.590127088259745,0,0,0,0,0,0,1,0,2,79.28
235,2025,11,79.28,-0.1021517553793883,84.3775,259,0.72,1817.79,3.83,0.11,0.25,0.02,0.43,0.32,0.25,0.25,0.75,290,365,0.14,0.09,88.3,82.5,87.43,84.3775,4.251010664144485,0,0,0,0,0,0,1,0,0,83.3
236,2025,11,83.3,0.0507063572149344,83.345,248,0.66,6502.24,3.91,0.5,0.3,0.12,0.41,0.25,0.34,0.3,0.7,309,340,0.23,0.27,79.28,88.3,82.5,83.345,3.732394227124202,0,0,0,0,0,0,1,0,2,87.66
237,2025,12,87.66,0.0523409363745497,84.63499999999999,248,0.71,1699.45,4.17,0.14,0.17,0.07,0.06,0.17,0.77,0.17,0.83,303,403,0.2,0.25,83.3,79.28,88.3,84.63499999999999,4.204802809487049,0,0,1,0,0,0,1,0,2,85.97
238,2025,12,85.97,-0.0192790326260552,84.0525,267,0.37,2027.51,3.9,0.13,0.09,0.08,0.69,0.06,0.25,0.09,0.91,298,363,0.09,0.2,87.66,83.3,79.28,84.0525,3.6530295646221456,0,0,1,0,0,0,1,0,1,87.7
239,2025,12,87.7,0.0201232988251716,86.1575,279,0.69,1858.59,4.02,0.05,0.2,0.07,0.21,0.23,0.56,0.2,0.8,337,408,0.16,0.34,85.97,87.66,83.3,86.1575,2.0685965451654225,0,0,1,0,0,0,1,0,1,82.6
4,2021,1,58.05,0.0667034178610803,52.8675,191,0.43,918.05,3.86,0.5,0.61,0.35,0.26,0.42,0.32,0.61,0.39,245,274,0.24,0.16,54.42,46.22,52.78,52.8675,4.948584814537048,0,0,1,0,0,0,0,1,2,52.81
5,2021,2,52.81,-0.0902670111972436,52.875,144,0.48,900.21,4.17,0.21,0.42,0.2,0.27,0.16,0.57,0.42,0.58,246,341,0.28,0.18,58.05,54.42,46.22,52.875,4.948430727681925,0,0,1,0,0,0,0,1,0,51.62
6,2021,2,51.62,-0.0225336110585117,54.225,152,0.5,719.34,4.1,0.09,0.7,0.01,0.23,0.22,0.55,0.7,0.3,281,326,0.2,0.13,52.81,58.05,54.42,54.225,2.7962415250951884,0,0,1,0,0,0,0,1,1,55.14
7,2021,2,55.14,0.0681906237892291,54.405,175,0.67,662.37,4.78,0.19,0.28,0.07,0.38,0.56,0.06,0.28,0.72,254,288,0.15,0.43,51.62,52.81,58.05,54.405,2.835871412223528,0,0,1,0,0,0,0,1,2,47.42
8,2021,2,47.42,-0.1400072542618788,51.7475,140,0.55,558.06,4.28,0.11,0.21,0.22,0.31,0.27,0.42,0.21,0.79,215,268,0.19,0.15,55.14,51.62,52.81,51.7475,3.2342683356002926,0,0,1,0,0,0,0,1,0,48.61
9,2021,3,48.61,0.0250948966680724,50.6975,171,0.77,687.15,4.16,0.35,0.15,0.01,0.29,0.73,0.0,0.15,0.85,209,309,0.13,0.21,47.42,55.14,51.62,50.6975,3.448984149958752,0,1,0,0,0,0,0,1,1,54.22
10,2021,3,54.22,0.1154083521909072,51.3475,157,0.48,998.54,4.35,0.41,0.18,0.05,0.46,0.1,0.44,0.18,0.82,264,301,0.23,0.1,48.61,47.42,55.14,51.3475,3.8967283285682988,0,1,0,0,0,0,0,1,2,52.87
11,2021,3,52.87,-0.0248985614164515,50.78,149,0.59,581.08,4.52,0.44,0.11,0.06,0.21,0.41,0.38,0.11,0.89,222,285,0.25,0.29,54.22,48.61,47.42,50.78,3.2761868078606295,0,1,0,0,0,0,0,1,1,48.79
12,2021,3,48.79,-0.0771704180064308,51.1225,147,0.76,2542.06,4.44,0.17,0.11,0.06,0.42,0.32,0.26,0.11,0.89,235,336,0.13,0.38,52.87,54.22,48.61,51.122499999999995,2.851986150036502,0,1,0,0,0,0,0,1,0,51.41
13,2021,4,51.41,0.0536995285919246,51.8225,140,0.65,479.35,3.54,0.37,0.12,0.02,0.23,0.87,0.0,0.12,0.88,234,269,0.19,0.39,48.79,52.87,54.22,51.8225,2.3246128709959484,0,1,0,0,0,0,0,1,2,50.98
14,2021,4,50.98,-0.0083641314919276,51.0125,167,0.46,1049.55,4.34,0.22,0.49,0.16,0.35,0.5,0.15,0.49,0.51,263,276,0.2,0.18,51.41,48.79,52.87,51.0125,1.6880832325451327,0,1,0,0,0,0,0,1,1,49.89
15,2021,4,49.89,-0.0213809336994899,50.2675,153,0.76,740.48,3.86,0.28,0.44,0.1,0.06,0.29,0.65,0.44,0.56,267,331,0.23,0.08,50.98,51.41,48.79,50.2675,1.1745176314839647,0,1,0,0,0,0,0,1,1,50.7
16,2021,4,50.7,0.0162357185808779,50.745000000000005,150,0.65,703.07,4.04,0.21,0.42,0.08,0.34,0.28,0.38,0.42,0.58,243,278,0.2,0.08,49.89,50.98,51.41,50.745000000000005,0.6404425553214707,0,1,0,0,0,0,0,1,1,51.96
17,2021,5,51.96,0.024852071005917,50.8825,176,0.4,725.55,4.24,0.43,0.35,0.13,0.74,0.45,0.0,0.35,0.65,260,289,0.11,0.21,50.7,49.89,50.98,50.8825,0.854180894190468,0,1,0,0,0,0,0,1,1,48.98
18,2021,5,48.98,-0.0573518090839108,50.38250000000001,145,0.6,806.22,4.07,0.23,0.44,0.05,0.46,0.35,0.19,0.44,0.56,245,275,0.24,0.14,51.96,50.7,49.89,50.38250000000001,1.2647628236155743,0,1,0,0,0,0,0,1,0,45.67
19,2021,5,45.67,-0.0675786035116373,49.3275,129,0.48,720.18,4.16,0.08,0.36,0.0,0.82,0.54,0.0,0.36,0.64,245,268,0.12,0.15,48.98,51.96,50.7,49.3275,2.727139832620748,0,1,0,0,0,0,0,1,0,54.06
20,2021,5,54.06,0.1837092183052331,50.1675,176,0.65,739.56,3.32,0.24,0.14,0.19,0.7,0.31,0.0,0.14,0.86,259,269,0.11,0.1,45.67,48.98,51.96,50.167500000000004,3.651587554292886,0,1,0,0,0,0,0,1,2,54.21
21,2021,6,54.21,0.0027746947835738,50.73,150,0.8,946.28,4.28,0.44,0.32,0.03,0.55,0.24,0.21,0.32,0.68,241,286,0.31,0.25,54.06,45.67,48.98,50.730000000000004,4.157940195176776,1,0,0,0,0,0,0,1,1,48.65
22,2021,6,48.65,-0.1025641025641026,50.6475,157,0.83,564.77,4.25,0.23,0.21,0.02,0.55,0.13,0.32,0.21,0.79,263,285,0.23,0.44,54.21,54.06,45.67,50.647499999999994,4.207218994379385,1,0,0,0,0,0,0,1,0,48.1
23,2021,6,48.1,-0.0113052415210688,51.255,143,0.36,803.6,4.24,0.44,0.26,0.02,0.43,0.35,0.22,0.26,0.74,244,338,0.29,0.13,48.65,54.21,54.06,51.255,3.3336716494979943,1,0,0,0,0,0,0,1,1,47.4
24,2021,6,47.4,-0.0145530145530146,49.59,140,0.85,987.3,3.38,0.21,0.43,0.04,0.61,0.51,0.0,0.43,0.57,254,223,0.16,0.1,48.1,48.65,54.21,49.59,3.1221894027535746,1,0,0,0,0,0,0,1,1,53.7
25,2021,7,53.7,0.1329113924050633,49.4625,162,0.5,735.21,3.58,0.16,0.18,0.01,0.39,0.33,0.28,0.18,0.82,260,322,0.23,0.44,47.4,48.1,48.65,49.4625,2.870939161087664,1,0,0,0,0,0,0,1,2,51.04
26,2021,7,51.04,-0.0495344506517692,50.06,135,0.38,413.34,4.21,0.37,0.39,0.0,0.17,0.09,0.74,0.39,0.61,267,287,0.24,0.09,53.7,47.4,48.1,50.059999999999995,2.8940859236265593,1,0,0,0,0,0,0,1,1,47.28
27,2021,7,47.28,-0.073667711598746,49.855,142,0.63,745.3,4.4,0.62,0.62,0.05,0.16,0.24,0.6,0.62,0.38,254,306,0.2,0.34,51.04,53.7,47.4,49.855,3.100854720879401,1,0,0,0,0,0,0,1,0,48.52
28,2021,7,48.52,0.0262267343485618,50.135,161,0.81,845.5,4.29,0.26,0.39,0.25,0.15,0.5,0.35,0.39,0.61,230,330,0.11,0.19,47.28,51.04,53.7,50.135,2.8453177912727763,1,0,0,0,0,0,0,1,1,49.95
29,2021,8,49.95,0.029472382522671,49.197500000000005,160,0.59,732.95,3.7,0.26,0.21,0.02,0.12,0.72,0.16,0.21,0.79,252,256,0.21,0.27,48.52,47.28,51.04,49.197500000000005,1.6428506728651253,1,0,0,0,0,0,0,1,1,46.71
30,2021,8,46.71,-0.0648648648648648,48.115,152,0.75,835.98,4.35,0.54,0.22,0.22,0.62,0.41,0.0,0.22,0.78,220,308,0.11,0.05,49.95,48.52,47.28,48.115,1.437880384454869,1,0,0,0,0,0,0,1,0,48.49
31,2021,8,48.49,0.0381074716334832,48.4175,148,0.69,549.24,3.84,0.19,0.2,0.26,0.4,0.11,0.49,0.2,0.8,245,292,0.08,0.08,46.71,49.95,48.52,48.417500000000004,1.3266342123333805,1,0,0,0,0,0,0,1,1,48.55
32,2021,8,48.55,0.0012373685295936,48.425,154,0.73,1207.23,4.45,0.07,0.49,0.01,0.21,0.5,0.29,0.49,0.51,249,308,0.19,0.18,48.49,46.71,49.95,48.425,1.3274913684590979,1,0,0,0,0,0,0,1,1,49.84
33,2021,9,49.84,0.0265705458290423,48.39750000000001,151,0.74,796.42,3.81,0.03,0.1,0.35,0.53,0.46,0.01,0.1,0.9,243,260,0.34,0.17,48.55,48.49,46.71,48.39750000000001,1.2858557461862035,0,0,0,0,0,0,0,1,1,48.33
34,2021,9,48.33,-0.0302969502407706,48.8025,152,0.7,664.37,4.13,0.03,0.3,0.01,0.66,0.17,0.17,0.3,0.7,249,297,0.16,0.32,49.84,48.55,48.49,48.8025,0.6978717647247755,0,0,0,0,0,0,0,1,1,58.06
35,2021,9,58.06,0.2013242292571901,51.195,165,0.32,906.84,3.88,0.11,0.11,0.28,0.24,0.36,0.4,0.11,0.89,237,316,0.29,0.08,48.33,49.84,48.55,51.195,4.624878376779224,0,0,0,0,0,0,0,1,2,49.71
36,2021,9,49.71,-0.1438167413021013,51.48500000000001,138,0.36,884.22,3.74,0.21,0.38,0.14,0.19,0.12,0.69,0.38,0.62,242,284,0.19,0.06,58.06,48.33,49.84,51.48500000000001,4.436263442733462,0,0,0,0,0,0,0,1,0,47.37
37,2021,10,47.37,-0.0470730235365118,50.86750000000001,148,0.42,463.62,3.99,0.05,0.15,0.04,0.44,0.06,0.5,0.15,0.85,239,302,0.23,0.03,49.71,58.06,48.33,50.86750000000001,4.890237724282945,0,0,0,0,0,0,0,1,1,48.86
38,2021,10,48.86,0.0314545070719864,51.0,142,0.84,876.49,3.71,0.39,0.12,0.07,0.19,0.4,0.41,0.12,0.88,284,307,0.15,0.3,47.37,49.71,58.06,51.0,4.805004335759406,0,0,0,0,0,0,0,1,1,52.49
39,2021,10,52.49,0.0742939009414653,49.6075,143,0.35,632.52,3.47,0.23,0.24,0.18,0.74,0.32,0.0,0.24,0.76,239,292,0.22,0.04,48.86,47.37,49.71,49.6075,2.15131548902837,0,0,0,0,0,0,0,1,2,55.25
40,2021,10,55.25,0.0525814440845875,50.9925,165,0.6,864.2,4.4,0.09,0.45,0.0,0.49,0.62,0.0,0.45,0.55,279,283,0.26,0.23,52.49,48.86,47.37,50.9925,3.5608461073177557,0,0,0,0,0,0,0,1,2,53.0
41,2021,11,53.0,-0.0407239819004524,52.400000000000006,132,0.47,1073.28,3.88,0.29,0.06,0.02,0.49,0.24,0.27,0.06,0.94,256,335,0.11,0.1,55.25,52.49,48.86,52.400000000000006,2.6471494102146895,0,0,0,0,0,0,0,1,1,55.67
42,2021,11,55.67,0.050377358490566,54.1025,167,0.41,494.54,4.81,0.51,0.13,0.05,0.46,0.12,0.42,0.13,0.87,251,340,0.27,0.32,53.0,55.25,52.49,54.1025,1.5905423603286892,0,0,0,0,0,0,0,1,2,55.73
43,2021,11,55.73,0.001077779773666,54.9125,169,0.36,1156.98,4.4,0.09,0.37,0.07,0.5,0.46,0.04,0.37,0.63,246,303,0.23,0.14,55.67,53.0,55.25,54.912499999999994,1.2927586781762266,0,0,0,0,0,0,0,1,1,56.28
44,2021,11,56.28,0.0098690113045039,55.17,184,0.41,980.51,4.41,0.14,0.48,0.09,0.38,0.67,0.0,0.48,0.52,257,320,0.26,0.28,55.73,55.67,53.0,55.17,1.472480899706322,0,0,0,0,0,0,0,1,1,49.57
45,2021,12,49.57,-0.1192253020611229,54.3125,151,0.69,683.59,4.22,0.32,0.06,0.28,0.85,0.51,0.0,0.06,0.94,239,274,0.17,0.07,56.28,55.73,55.67,54.3125,3.1735613538525804,0,0,1,0,0,0,0,1,0,47.5
46,2021,12,47.5,-0.0417591285051442,52.27,143,0.58,583.92,3.75,0.43,0.34,0.12,0.56,0.4,0.04,0.34,0.66,237,280,0.23,0.42,49.57,56.28,55.73,52.27,4.400552995552564,0,0,1,0,0,0,0,1,1,54.17
47,2021,12,54.17,0.140421052631579,51.88,157,0.78,713.47,4.76,0.13,0.67,0.31,0.19,0.41,0.4,0.67,0.33,285,304,0.2,0.45,47.5,49.57,56.28,51.88,4.046587039304438,0,0,1,0,0,0,0,1,2,53.56
48,2021,12,53.56,-0.0112608454864315,51.2,149,0.87,1308.27,4.06,0.33,0.21,0.0,0.31,0.5,0.19,0.21,0.79,221,293,0.16,0.17,54.17,47.5,49.57,51.2,3.2009061217099144,0,0,1,0,0,0,0,1,1,44.7
49,2022,1,44.7,-0.1654219566840925,49.9825,138,0.69,834.79,3.91,0.36,0.16,0.01,0.11,0.41,0.48,0.16,0.84,260,279,0.18,0.47,53.56,54.17,47.5,49.9825,4.633259291974354,0,0,1,0,0,0,0,1,0,53.81
50,2022,1,53.81,0.2038031319910513,51.56,164,0.64,893.99,3.95,0.55,0.2,0.52,0.17,0.81,0.02,0.2,0.8,250,336,0.26,0.29,44.7,53.56,54.17,51.56,4.580181946895413,0,0,1,0,0,0,0,1,2,52.82
51,2022,1,52.82,-0.0183980672737409,51.2225,152,0.76,428.98,4.04,0.37,0.36,0.09,0.59,0.47,0.0,0.36,0.64,268,267,0.18,0.26,53.81,44.7,53.56,51.222500000000004,4.368602942207802,0,0,1,0,0,0,0,1,1,44.98
52,2022,1,44.98,-0.1484286255206361,49.0775,120,0.85,936.33,4.1,0.33,0.46,0.41,0.37,0.49,0.14,0.46,0.54,232,268,0.19,0.44,52.82,53.81,44.7,49.0775,4.911037738265381,0,0,1,0,0,0,0,1,0,51.98
53,2022,2,51.98,0.1556247220987106,50.8975,145,0.69,884.25,4.35,0.46,0.04,0.0,0.41,0.25,0.34,0.04,0.96,245,372,0.23,0.41,44.98,52.82,53.81,50.897499999999994,4.01527396325581,0,0,1,0,0,0,0,1,2,55.92
54,2022,2,55.92,0.0757983839938438,51.425,149,0.61,663.04,4.07,0.03,0.61,0.1,0.57,0.67,0.0,0.61,0.39,267,299,0.16,0.55,51.98,44.98,52.82,51.425,4.61869750759526,0,0,1,0,0,0,0,1,2,47.23
55,2022,2,47.23,-0.1554005722460658,50.0275,138,0.59,941.63,4.44,0.24,0.22,0.23,0.29,0.42,0.29,0.22,0.78,248,304,0.15,0.03,55.92,51.98,44.98,50.027499999999996,4.893433525313971,0,0,1,0,0,0,0,1,0,50.06
56,2022,2,50.06,0.0599195426635614,51.2975,142,0.78,996.61,3.96,0.12,0.31,0.07,0.34,0.17,0.49,0.31,0.69,263,284,0.17,0.2,47.23,55.92,51.98,51.2975,3.64734035519948,0,0,1,0,0,0,0,1,2,49.16
57,2022,3,49.16,-0.0179784258889333,50.5925,139,0.57,1002.92,3.85,0.46,0.51,0.13,0.55,0.33,0.12,0.51,0.49,214,296,0.24,0.38,50.06,47.23,55.92,50.592499999999994,3.7427385250197083,0,1,0,0,0,0,0,1,1,57.7
58,2022,3,57.7,0.1737184703010579,51.0375,175,0.33,1073.98,3.72,0.09,0.5,0.1,0.26,0.3,0.44,0.5,0.5,271,320,0.22,0.52,49.16,50.06,47.23,51.0375,4.595884934736003,0,1,0,0,0,0,0,1,2,47.15
59,2022,3,47.15,-0.182842287694974,51.0175,147,0.37,810.53,3.99,0.39,0.18,0.13,0.22,0.32,0.46,0.18,0.82,255,274,0.24,0.11,57.7,49.16,50.06,51.0175,4.618097552022912,0,1,0,0,0,0,0,1,0,47.04
60,2022,3,47.04,-0.0023329798515376,50.2625,140,0.84,760.48,3.55,0.57,0.09,0.0,0.23,0.35,0.42,0.09,0.91,249,287,0.19,0.51,47.15,57.7,49.16,50.2625,5.053186288537828,0,1,0,0,0,0,0,1,1,51.9
61,2022,4,51.9,0.1033163265306122,50.947500000000005,134,0.31,1049.18,4.03,0.08,0.14,0.03,0.38,0.61,0.01,0.14,0.86,245,266,0.09,0.1,47.04,47.15,57.7,50.947500000000005,5.039612253603116,0,1,0,0,0,0,0,1,2,49.17
62,2022,4,49.17,-0.0526011560693641,48.815,149,0.41,730.89,3.85,0.12,0.28,0.27,0.31,0.18,0.51,0.28,0.72,229,285,0.12,0.16,51.9,47.04,47.15,48.815,2.277871813777075,0,1,0,0,0,0,0,1,0,56.22
63,2022,4,56.22,0.1433801098230627,51.0825,151,0.5,877.43,4.1,0.2,0.41,0.09,0.38,0.18,0.44,0.41,0.59,270,328,0.08,0.38,49.17,51.9,47.04,51.0825,3.9607101635944,0,1,0,0,0,0,0,1,2,46.61
64,2022,4,46.61,-0.1709356101031661,50.975,155,0.84,721.0,4.49,0.27,0.41,0.14,0.17,0.25,0.58,0.41,0.59,234,266,0.17,0.09,56.22,49.17,51.9,50.974999999999994,4.110024330828223,0,1,0,0,0,0,0,1,0,50.03
65,2022,5,50.03,0.0733748122720445,50.50750000000001,139,0.87,876.01,4.27,0.33,0.07,0.29,0.31,0.57,0.12,0.07,0.93,243,299,0.14,0.31,46.61,56.22,49.17,50.50750000000001,4.0759487648071975,0,1,0,0,0,0,0,1,2,51.06
66,2022,5,51.06,0.0205876474115531,50.98,143,0.61,912.9,3.75,0.29,0.68,0.01,0.55,0.49,0.0,0.68,0.32,230,295,0.16,0.29,50.03,46.61,56.22,50.980000000000004,3.9775788280477,0,1,0,0,0,0,0,1,1,49.23
