week,year,month,season,category,search_index,search_growth,momentum_4w,keyword_frequency,brand_popularity,avg_price,avg_rating,cotton_ratio,printed_ratio,oversized_ratio,pastel_ratio,dark_ratio,bright_ratio,pattern_printed_ratio,pattern_plain_ratio,image_count,availability_count,discount_avg,new_arrival_ratio,trend_label,next_week_search
10,2021,3,Summer,TShirt,54.22,0.11540835219090728,51.3475,157,0.48,998.54,4.35,0.41,0.18,0.05,0.46,0.1,0.44,0.18,0.82,264,301,0.23,0.1,2,52.87
11,2021,3,Summer,TShirt,52.87,-0.024898561416451526,50.78,149,0.59,581.08,4.52,0.44,0.11,0.06,0.21,0.41,0.38,0.11,0.89,222,285,0.25,0.29,1,48.79
12,2021,3,Summer,TShirt,48.79,-0.07717041800643087,51.122499999999995,147,0.76,2542.06,4.44,0.17,0.11,0.06,0.42,0.32,0.26,0.11,0.89,235,336,0.13,0.38,0,51.41
13,2021,4,Summer,TShirt,51.41,0.05369952859192462,51.8225,140,0.65,479.35,3.54,0.37,0.12,0.02,0.23,0.87,0.0,0.12,0.88,234,269,0.19,0.39,2,50.98
14,2021,4,Summer,TShirt,50.98,-0.008364131491927607,51.0125,167,0.46,1049.55,4.34,0.22,0.49,0.16,0.35,0.5,0.15,0.49,0.51,263,276,0.2,0.18,1,49.89
15,2021,4,Summer,TShirt,49.89,-0.0213809336994899,50.2675,153,0.76,740.48,3.86,0.28,0.44,0.1,0.06,0.29,0.65,0.44,0.56,267,331,0.23,0.08,1,50.7
16,2021,4,Summer,TShirt,50.7,0.01623571858087791,50.745000000000005,150,0.65,703.07,4.04,0.21,0.42,0.08,0.34,0.28,0.38,0.42,0.58,243,278,0.2,0.08,1,51.96
17,2021,5,Summer,TShirt,51.96,0.02485207100591702,50.8825,176,0.4,725.55,4.24,0.43,0.35,0.13,0.74,0.45,0.0,0.35,0.65,260,289,0.11,0.21,1,48.98
18,2021,5,Summer,TShirt,48.98,-0.0573518090839108,50.38250000000001,145,0.6,806.22,4.07,0.23,0.44,0.05,0.46,0.35,0.19,0.44,0.56,245,275,0.24,0.14,0,45.67
19,2021,5,Summer,TShirt,45.67,-0.06757860351163736,49.3275,129,0.48,720.18,4.16,0.08,0.36,0.0,0.82,0.54,0.0,0.36,0.64,245,268,0.12,0.15,0,54.06
20,2021,5,Summer,TShirt,54.06,0.18370921830523312,50.167500000000004,176,0.65,739.56,3.32,0.24,0.14,0.19,0.7,0.31,0.0,0.14,0.86,259,269,0.11,0.1,2,54.21
21,2021,6,Monsoon,TShirt,54.21,0.002774694783573839,50.730000000000004,150,0.8,946.28,4.28,0.44,0.32,0.03,0.55,0.24,0.21,0.32,0.68,241,286,0.31,0.25,1,48.65
22,2021,6,Monsoon,TShirt,48.65,-0.10256410256410264,50.647499999999994,157,0.83,564.77,4.25,0.23,0.21,0.02,0.55,0.13,0.32,0.21,0.79,263,285,0.23,0.44,0,48.1
23,2021,6,Monsoon,TShirt,48.1,-0.01130524152106882,51.255,143,0.36,803.6,4.24,0.44,0.26,0.02,0.43,0.35,0.22,0.26,0.74,244,338,0.29,0.13,1,47.4
24,2021,6,Monsoon,TShirt,47.4,-0.01455301455301461,49.59,140,0.85,987.3,3.38,0.21,0.43,0.04,0.61,0.51,0.0,0.43,0.57,254,223,0.16,0.1,1,53.7
25,2021,7,Monsoon,TShirt,53.7,0.13291139240506333,49.4625,162,0.5,735.21,3.58,0.16,0.18,0.01,0.39,0.33,0.28,0.18,0.82,260,322,0.23,0.44,2,51.04
26,2021,7,Monsoon,TShirt,51.04,-0.0495344506517692,50.059999999999995,135,0.38,413.34,4.21,0.37,0.39,0.0,0.17,0.09,0.74,0.39,0.61,267,287,0.24,0.09,1,47.28
27,2021,7,Monsoon,TShirt,47.28,-0.07366771159874608,49.855,142,0.63,745.3,4.4,0.62,0.62,0.05,0.16,0.24,0.6,0.62,0.38,254,306,0.2,0.34,0,48.52
28,2021,7,Monsoon,TShirt,48.52,0.02622673434856182,50.135,161,0.81,845.5,4.29,0.26,0.39,0.25,0.15,0.5,0.35,0.39,0.61,230,330,0.11,0.19,1,49.95
29,2021,8,Monsoon,TShirt,49.95,0.029472382522671037,49.197500000000005,160,0.59,732.95,3.7,0.26,0.21,0.02,0.12,0.72,0.16,0.21,0.79,252,256,0.21,0.27,1,46.71
30,2021,8,Monsoon,TShirt,46.71,-0.06486486486486487,48.115,152,0.75,835.98,4.35,0.54,0.22,0.22,0.62,0.41,0.0,0.22,0.78,220,308,0.11,0.05,0,48.49
31,2021,8,Monsoon,TShirt,48.49,0.03810747163348327,48.417500000000004,148,0.69,549.24,3.84,0.19,0.2,0.26,0.4,0.11,0.49,0.2,0.8,245,292,0.08,0.08,1,48.55
32,2021,8,Monsoon,TShirt,48.55,0.0012373685295936632,48.425,154,0.73,1207.23,4.45,0.07,0.49,0.01,0.21,0.5,0.29,0.49,0.51,249,308,0.19,0.18,1,49.84
33,2021,9,Autumn,TShirt,49.84,0.02657054582904239,48.39750000000001,151,0.74,796.42,3.81,0.03,0.1,0.35,0.53,0.46,0.01,0.1,0.9,243,260,0.34,0.17,1,48.33
34,2021,9,Autumn,TShirt,48.33,-0.030296950240770615,48.8025,152,0.7,664.37,4.13,0.03,0.3,0.01,0.66,0.17,0.17,0.3,0.7,249,297,0.16,0.32,1,58.06
35,2021,9,Autumn,TShirt,58.06,0.20132422925719018,51.195,165,0.32,906.84,3.88,0.11,0.11,0.28,0.24,0.36,0.4,0.11,0.89,237,316,0.29,0.08,2,49.71
36,2021,9,Autumn,TShirt,49.71,-0.14381674130210131,51.48500000000001,138,0.36,884.22,3.74,0.21,0.38,0.14,0.19,0.12,0.69,0.38,0.62,242,284,0.19,0.06,0,47.37
37,2021,10,Autumn,TShirt,47.37,-0.04707302353651188,50.86750000000001,148,0.42,463.62,3.99,0.05,0.15,0.04,0.44,0.06,0.5,0.15,0.85,239,302,0.23,0.03,1,48.86
38,2021,10,Autumn,TShirt,48.86,0.03145450707198649,51.0,142,0.84,876.49,3.71,0.39,0.12,0.07,0.19,0.4,0.41,0.12,0.88,284,307,0.15,0.3,1,52.49
39,2021,10,Autumn,TShirt,52.49,0.07429390094146537,49.6075,143,0.35,632.52,3.47,0.23,0.24,0.18,0.74,0.32,0.0,0.24,0.76,239,292,0.22,0.04,2,55.25
40,2021,10,Autumn,TShirt,55.25,0.052581444084587536,50.9925,165,0.6,864.2,4.4,0.09,0.45,0.0,0.49,0.62,0.0,0.45,0.55,279,283,0.26,0.23,2,53.0
41,2021,11,Autumn,TShirt,53.0,-0.040723981900452455,52.400000000000006,132,0.47,1073.28,3.88,0.29,0.06,0.02,0.49,0.24,0.27,0.06,0.94,256,335,0.11,0.1,1,55.67
42,2021,11,Autumn,TShirt,55.67,0.050377358490566015,54.1025,167,0.41,494.54,4.81,0.51,0.13,0.05,0.46,0.12,0.42,0.13,0.87,251,340,0.27,0.32,2,55.73
43,2021,11,Autumn,TShirt,55.73,0.0010777797736660766,54.912499999999994,169,0.36,1156.98,4.4,0.09,0.37,0.07,0.5,0.46,0.04,0.37,0.63,246,303,0.23,0.14,1,56.28
44,2021,11,Autumn,TShirt,56.28,0.009869011304503905,55.17,184,0.41,980.51,4.41,0.14,0.48,0.09,0.38,0.67,0.0,0.48,0.52,257,320,0.26,0.28,1,49.57
45,2021,12,Winter,TShirt,49.57,-0.11922530206112292,54.3125,151,0.69,683.59,4.22,0.32,0.06,0.28,0.85,0.51,0.0,0.06,0.94,239,274,0.17,0.07,0,47.5
46,2021,12,Winter,TShirt,47.5,-0.041759128505144294,52.27,143,0.58,583.92,3.75,0.43,0.34,0.12,0.56,0.4,0.04,0.34,0.66,237,280,0.23,0.42,1,54.17
47,2021,12,Winter,TShirt,54.17,0.140421052631579,51.88,157,0.78,713.47,4.76,0.13,0.67,0.31,0.19,0.41,0.4,0.67,0.33,285,304,0.2,0.45,2,53.56
48,2021,12,Winter,TShirt,53.56,-0.011260845486431581,51.2,149,0.87,1308.27,4.06,0.33,0.21,0.0,0.31,0.5,0.19,0.21,0.79,221,293,0.16,0.17,1,44.7
49,2022,1,Winter,TShirt,44.7,-0.16542195668409254,49.9825,138,0.69,834.79,3.91,0.36,0.16,0.01,0.11,0.41,0.48,0.16,0.84,260,279,0.18,0.47,0,53.81
50,2022,1,Winter,TShirt,53.81,0.20380313199105138,51.56,164,0.64,893.99,3.95,0.55,0.2,0.52,0.17,0.81,0.02,0.2,0.8,250,336,0.26,0.29,2,52.82
51,2022,1,Winter,TShirt,52.82,-0.018398067273740937,51.222500000000004,152,0.76,428.98,4.04,0.37,0.36,0.09,0.59,0.47,0.0,0.36,0.64,268,267,0.18,0.26,1,44.98
52,2022,1,Winter,TShirt,44.98,-0.14842862552063618,49.0775,120,0.85,936.33,4.1,0.33,0.46,0.41,0.37,0.49,0.14,0.46,0.54,232,268,0.19,0.44,0,51.98
53,2022,2,Winter,TShirt,51.98,0.1556247220987106,50.897499999999994,145,0.69,884.25,4.35,0.46,0.04,0.0,0.41,0.25,0.34,0.04,0.96,245,372,0.23,0.41,2,55.92
54,2022,2,Winter,TShirt,55.92,0.07579838399384387,51.425,149,0.61,663.04,4.07,0.03,0.61,0.1,0.57,0.67,0.0,0.61,0.39,267,299,0.16,0.55,2,47.23
55,2022,2,Winter,TShirt,47.23,-0.15540057224606585,50.027499999999996,138,0.59,941.63,4.44,0.24,0.22,0.23,0.29,0.42,0.29,0.22,0.78,248,304,0.15,0.03,0,50.06
56,2022,2,Winter,TShirt,50.06,0.059919542663561476,51.2975,142,0.78,996.61,3.96,0.12,0.31,0.07,0.34,0.17,0.49,0.31,0.69,263,284,0.17,0.2,2,49.16
57,2022,3,Summer,TShirt,49.16,-0.01797842588893339,50.592499999999994,139,0.57,1002.92,3.85,0.46,0.51,0.13,0.55,0.33,0.12,0.51,0.49,214,296,0.24,0.38,1,57.7
58,2022,3,Summer,TShirt,57.7,0.17371847030105791,51.0375,175,0.33,1073.98,3.72,0.09,0.5,0.1,0.26,0.3,0.44,0.5,0.5,271,320,0.22,0.52,2,47.15
59,2022,3,Summer,TShirt,47.15,-0.18284228769497402,51.0175,147,0.37,810.53,3.99,0.39,0.18,0.13,0.22,0.32,0.46,0.18,0.82,255,274,0.24,0.11,0,47.04
60,2022,3,Summer,TShirt,47.04,-0.0023329798515376865,50.2625,140,0.84,760.48,3.55,0.57,0.09,0.0,0.23,0.35,0.42,0.09,0.91,249,287,0.19,0.51,1,51.9
61,2022,4,Summer,TShirt,51.9,0.10331632653061229,50.947500000000005,134,0.31,1049.18,4.03,0.08,0.14,0.03,0.38,0.61,0.01,0.14,0.86,245,266,0.09,0.1,2,49.17
62,2022,4,Summer,TShirt,49.17,-0.05260115606936411,48.815,149,0.41,730.89,3.85,0.12,0.28,0.27,0.31,0.18,0.51,0.28,0.72,229,285,0.12,0.16,0,56.22
63,2022,4,Summer,TShirt,56.22,0.1433801098230627,51.0825,151,0.5,877.43,4.1,0.2,0.41,0.09,0.38,0.18,0.44,0.41,0.59,270,328,0.08,0.38,2,46.61
64,2022,4,Summer,TShirt,46.61,-0.17093561010316616,50.974999999999994,155,0.84,721.0,4.49,0.27,0.41,0.14,0.17,0.25,0.58,0.41,0.59,234,266,0.17,0.09,0,50.03
65,2022,5,Summer,TShirt,50.03,0.07337481227204457,50.50750000000001,139,0.87,876.01,4.27,0.33,0.07,0.29,0.31,0.57,0.12,0.07,0.93,243,299,0.14,0.31,2,51.06
66,2022,5,Summer,TShirt,51.06,0.020587647411553167,50.980000000000004,143,0.61,912.9,3.75,0.29,0.68,0.01,0.55,0.49,0.0,0.68,0.32,230,295,0.16,0.29,1,49.23
67,2022,5,Summer,TShirt,49.23,-0.03584018801410116,49.2325,145,0.64,680.13,4.47,0.51,0.63,0.02,0.05,0.42,0.53,0.63,0.37,219,296,0.18,0.25,1,53.34
68,2022,5,Summer,TShirt,53.34,0.08348567946374175,50.915,171,0.42,779.73,3.99,0.41,0.23,0.16,0.24,0.53,0.23,0.23,0.77,232,243,0.27,0.04,2,51.06
69,2022,6,Monsoon,TShirt,51.06,-0.042744656917885315,51.1725,152,0.67,797.76,4.24,0.14,0.23,0.24,0.35,0.56,0.09,0.23,0.77,270,286,0.19,0.33,1,54.07
70,2022,6,Monsoon,TShirt,54.07,0.05895025460242853,51.925,169,0.74,772.08,4.28,0.12,0.19,0.1,0.71,0.33,0.0,0.19,0.81,266,324,0.17,0.29,2,51.27
71,2022,6,Monsoon,TShirt,51.27,-0.05178472350656549,52.435,145,0.39,1086.65,4.2,0.26,0.51,0.08,0.13,0.27,0.6,0.51,0.49,266,305,0.15,0.04,0,55.32
72,2022,6,Monsoon,TShirt,55.32,0.07899356348741948,52.93,181,0.34,700.13,4.46,0.28,0.31,0.24,0.57,0.51,0.0,0.31,0.69,252,309,0.15,0.19,2,57.32
73,2022,7,Monsoon,TShirt,57.32,0.03615328994938549,54.495,159,0.6,878.49,4.13,0.48,0.05,0.03,0.65,0.21,0.14,0.05,0.95,244,299,0.22,0.39,1,53.82
74,2022,7,Monsoon,TShirt,53.82,-0.0610607117934403,54.432500000000005,153,0.43,437.54,4.47,0.4,0.12,0.01,0.19,0.28,0.53,0.12,0.88,279,282,0.14,0.38,0,54.21
75,2022,7,Monsoon,TShirt,54.21,0.007246376811594235,55.1675,173,0.68,759.95,4.7,0.44,0.29,0.05,0.53,0.39,0.08,0.29,0.71,228,328,0.24,0.46,1,51.95
76,2022,7,Monsoon,TShirt,51.95,-0.04168972514296254,54.325,160,0.83,654.2,4.33,0.26,0.41,0.04,0.35,0.75,0.0,0.41,0.59,249,288,0.21,0.35,1,54.1
77,2022,8,Monsoon,TShirt,54.1,0.04138594802694895,53.52,171,0.76,1013.48,4.61,0.33,0.45,0.64,0.16,0.12,0.72,0.45,0.55,274,312,0.17,0.39,1,50.2
78,2022,8,Monsoon,TShirt,50.2,-0.07208872458410354,52.614999999999995,157,0.83,680.75,3.66,0.27,0.29,0.0,0.62,0.43,0.0,0.29,0.71,274,283,0.18,0.47,0,54.97
79,2022,8,Monsoon,TShirt,54.97,0.09501992031872497,52.80500000000001,158,0.69,939.0,4.31,0.49,0.54,0.01,0.44,0.15,0.41,0.54,0.46,292,261,0.2,0.18,2,50.27
80,2022,8,Monsoon,TShirt,50.27,-0.08550118246316163,52.385,150,0.44,715.21,4.43,0.29,0.22,0.01,0.19,0.24,0.57,0.22,0.78,236,346,0.22,0.18,0,54.65
81,2022,9,Autumn,TShirt,54.65,0.08712950069624026,52.5225,173,0.83,601.49,4.31,0.26,0.24,0.17,0.71,0.54,0.0,0.24,0.76,268,332,0.22,0.23,2,52.87
82,2022,9,Autumn,TShirt,52.87,-0.032570905763952496,53.19,149,0.46,747.69,4.0,0.34,0.59,0.04,0.39,0.15,0.46,0.59,0.41,267,283,0.22,0.19,1,56.16
83,2022,9,Autumn,TShirt,56.16,0.06222810667675427,53.487500000000004,169,0.35,424.11,3.56,0.32,0.5,0.02,0.19,0.69,0.12,0.5,0.5,241,349,0.17,0.42,2,55.96
84,2022,9,Autumn,TShirt,55.96,-0.0035612535612534746,54.91,178,0.6,741.99,4.36,0.17,0.69,0.5,0.36,0.49,0.15,0.69,0.31,266,308,0.2,0.05,1,50.3
85,2022,10,Autumn,TShirt,50.3,-0.10114367405289504,53.8225,138,0.79,791.74,4.61,0.05,0.12,0.3,0.22,0.35,0.43,0.12,0.88,246,312,0.2,0.07,0,49.78
86,2022,10,Autumn,TShirt,49.78,-0.010337972166997944,53.05,143,0.89,729.87,3.95,0.78,0.22,0.31,0.17,0.48,0.35,0.22,0.78,265,315,0.23,0.07,1,53.46
87,2022,10,Autumn,TShirt,53.46,0.07392527119325032,52.375,150,0.57,934.83,4.31,0.57,0.38,0.15,0.82,0.34,0.0,0.38,0.62,251,319,0.21,0.37,2,50.58
88,2022,10,Autumn,TShirt,50.58,-0.05387205387205396,51.03,159,0.54,744.2,4.35,0.37,0.14,0.26,0.63,0.65,0.0,0.14,0.86,233,296,0.2,0.5,0,56.1
89,2022,11,Autumn,TShirt,56.1,0.10913404507710567,52.480000000000004,163,0.3,297.96,4.09,0.36,0.25,0.13,0.03,0.36,0.61,0.25,0.75,259,313,0.13,0.3,2,49.63
90,2022,11,Autumn,TShirt,49.63,-0.11532976827094477,52.4425,159,0.6,601.83,3.92,0.21,0.1,0.22,0.3,0.05,0.65,0.1,0.9,243,267,0.2,0.47,0,55.1
91,2022,11,Autumn,TShirt,55.1,0.11021559540600445,52.8525,165,0.62,458.55,4.44,0.28,0.25,0.0,0.29,0.2,0.51,0.25,0.75,254,312,0.27,0.16,2,51.29
92,2022,11,Autumn,TShirt,51.29,-0.06914700544464614,53.03,162,0.6,1041.69,3.87,0.42,0.36,0.11,0.41,0.4,0.19,0.36,0.64,231,331,0.28,0.07,0,53.8
93,2022,12,Winter,TShirt,53.8,0.04893741470072133,52.455,176,0.76,301.58,3.61,0.42,0.2,0.28,0.17,0.3,0.53,0.2,0.8,265,256,0.17,0.19,1,54.53
94,2022,12,Winter,TShirt,54.53,0.013568773234200915,53.68,158,0.72,681.51,4.26,0.46,0.29,0.18,0.17,0.48,0.35,0.29,0.71,239,287,0.22,0.08,1,51.84
95,2022,12,Winter,TShirt,51.84,-0.04933064368237661,52.865,145,0.43,840.1,4.13,0.32,0.36,0.17,0.48,0.86,0.0,0.36,0.64,260,316,0.18,0.19,1,53.88
96,2022,12,Winter,TShirt,53.88,0.03935185185185186,53.5125,164,0.85,743.38,4.18,0.17,0.33,0.28,0.42,0.58,0.0,0.33,0.67,306,299,0.22,0.14,1,51.62
97,2023,1,Winter,TShirt,51.62,-0.04194506310319235,52.9675,164,0.51,981.84,4.02,0.4,0.46,0.14,0.31,0.46,0.23,0.46,0.54,256,313,0.17,0.05,1,49.86
98,2023,1,Winter,TShirt,49.86,-0.034095311894614455,51.8,149,0.35,533.03,4.06,0.11,0.42,0.01,0.61,0.21,0.18,0.42,0.58,255,309,0.25,0.18,1,46.92
99,2023,1,Winter,TShirt,46.92,-0.05896510228640184,50.57,143,0.88,930.77,3.69,0.19,0.15,0.08,0.56,0.26,0.18,0.15,0.85,229,283,0.14,0.17,0,53.13
100,2023,1,Winter,TShirt,53.13,0.13235294117647056,50.3825,160,0.36,1193.93,3.79,0.31,0.71,0.36,0.17,0.26,0.57,0.71,0.29,228,265,0.3,0.3,2,52.05
101,2023,2,Winter,TShirt,52.05,-0.020327498588368242,50.489999999999995,160,0.49,1032.19,4.06,0.63,0.62,0.19,0.33,0.39,0.28,0.62,0.38,260,266,0.18,0.21,1,44.07
102,2023,2,Winter,TShirt,44.07,-0.1533141210374639,49.042500000000004,131,0.4,958.48,4.4,0.26,0.63,0.26,0.57,0.18,0.25,0.63,0.37,241,294,0.36,0.16,0,54.2
103,2023,2,Winter,TShirt,54.2,0.2298615838438849,50.8625,154,0.43,668.14,4.03,0.27,0.31,0.01,0.35,0.51,0.14,0.31,0.69,245,274,0.18,0.33,2,48.93
104,2023,2,Winter,TShirt,48.93,-0.09723247232472332,49.8125,153,0.35,1096.04,3.99,0.54,0.22,0.11,0.56,0.91,0.0,0.22,0.78,229,280,0.17,0.17,0,50.95
105,2023,3,Summer,TShirt,50.95,0.04128346617617007,49.537499999999994,143,0.33,813.51,4.1,0.42,0.25,0.4,0.29,0.25,0.46,0.25,0.75,233,331,0.25,0.25,1,55.45
106,2023,3,Summer,TShirt,55.45,0.08832188420019627,52.3825,172,0.33,737.02,4.8,0.15,0.79,0.16,0.51,0.63,0.0,0.79,0.21,206,320,0.19,0.07,2,56.99
107,2023,3,Summer,TShirt,56.99,0.027772768259693326,53.080000000000005,162,0.75,997.99,4.56,0.07,0.19,0.09,0.67,0.14,0.19,0.19,0.81,264,309,0.18,0.34,1,56.62
108,2023,3,Summer,TShirt,56.62,-0.006492367081944228,55.0025,160,0.68,762.61,3.68,0.52,0.26,0.14,0.26,0.73,0.01,0.26,0.74,279,296,0.17,0.31,1,54.22
109,2023,4,Summer,TShirt,54.22,-0.04238784881667257,55.82000000000001,161,0.44,779.62,3.94,0.84,0.14,0.03,0.02,0.4,0.58,0.14,0.86,235,327,0.15,0.1,1,55.28
110,2023,4,Summer,TShirt,55.28,0.019549981556621132,55.7775,165,0.82,904.03,4.72,0.23,0.12,0.01,0.65,0.09,0.26,0.12,0.88,254,277,0.2,0.45,1,53.66
111,2023,4,Summer,TShirt,53.66,-0.02930535455861083,54.94499999999999,161,0.46,894.35,3.76,0.29,0.44,0.05,0.45,0.17,0.38,0.44,0.56,251,350,0.22,0.35,1,49.6
112,2023,4,Summer,TShirt,49.6,-0.07566157286619446,53.19,154,0.47,956.65,3.66,0.2,0.16,0.14,0.36,0.28,0.36,0.16,0.84,251,283,0.2,0.32,0,47.15
113,2023,5,Summer,TShirt,47.15,-0.04939516129032262,51.4225,138,0.53,1023.03,4.52,0.16,0.12,0.26,0.14,0.47,0.39,0.12,0.88,260,310,0.19,0.54,1,48.6
114,2023,5,Summer,TShirt,48.6,0.030752916224814575,49.7525,146,0.55,950.2,4.47,0.07,0.34,0.08,0.07,0.37,0.56,0.34,0.66,262,324,0.26,0.02,1,52.82
115,2023,5,Summer,TShirt,52.82,0.08683127572016458,49.542500000000004,154,0.33,1202.34,3.85,0.32,0.28,0.27,0.53,0.34,0.13,0.28,0.72,229,384,0.17,0.44,2,56.98
116,2023,5,Summer,TShirt,56.98,0.07875804619462312,51.387499999999996,167,0.32,697.61,4.25,0.16,0.25,0.15,0.52,0.75,0.0,0.25,0.75,259,288,0.28,0.28,2,52.81
117,2023,6,Monsoon,TShirt,52.81,-0.07318357318357305,52.802499999999995,157,0.74,689.27,4.19,0.29,0.2,0.13,0.28,0.48,0.24,0.2,0.8,258,323,0.12,0.3,0,51.15
118,2023,6,Monsoon,TShirt,51.15,-0.031433440636243204,53.44,154,0.33,727.96,4.71,0.21,0.16,0.12,0.55,0.18,0.27,0.16,0.84,273,268,0.22,0.4,1,54.24
119,2023,6,Monsoon,TShirt,54.24,0.06041055718475086,53.795,163,0.78,749.64,4.24,0.28,0.43,0.08,0.42,0.5,0.08,0.43,0.57,236,318,0.21,0.22,2,58.0
120,2023,6,Monsoon,TShirt,58.0,0.06932153392330376,54.050000000000004,173,0.63,735.85,4.56,0.28,0.13,0.23,0.15,0.29,0.56,0.13,0.87,304,335,0.26,0.13,2,54.19
121,2023,7,Monsoon,TShirt,54.19,-0.06568965517241387,54.395,160,0.45,854.04,3.88,0.27,0.53,0.0,0.48,0.33,0.19,0.53,0.47,255,309,0.22,0.34,0,54.96
122,2023,7,Monsoon,TShirt,54.96,0.014209263701790098,55.3475,162,0.6,986.06,4.07,0.36,0.6,0.22,0.2,0.31,0.49,0.6,0.4,256,321,0.25,0.49,1,52.98
123,2023,7,Monsoon,TShirt,52.98,-0.0360262008733625,55.0325,160,0.73,996.87,3.7,0.19,0.29,0.21,0.7,0.21,0.09,0.29,0.71,245,249,0.21,0.13,1,58.83
124,2023,7,Monsoon,TShirt,58.83,0.11041902604756526,55.239999999999995,174,0.86,642.74,4.11,0.21,0.06,0.02,0.22,0.19,0.59,0.06,0.94,294,272,0.14,0.09,2,54.9
125,2023,8,Monsoon,TShirt,54.9,-0.06680265170831212,55.4175,160,0.57,892.96,4.47,0.54,0.55,0.04,0.36,0.54,0.1,0.55,0.45,256,297,0.17,0.14,0,53.76
126,2023,8,Monsoon,TShirt,53.76,-0.020765027322404372,55.11749999999999,155,0.81,748.34,4.29,0.16,0.48,0.24,0.62,0.04,0.34,0.48,0.52,286,289,0.21,0.22,1,50.23
127,2023,8,Monsoon,TShirt,50.23,-0.06566220238095244,54.42999999999999,151,0.45,861.9,3.94,0.32,0.24,0.04,0.47,0.32,0.21,0.24,0.76,251,293,0.11,0.26,0,51.53
128,2023,8,Monsoon,TShirt,51.53,0.025880947640852137,52.605000000000004,157,0.42,1091.87,3.9,0.1,0.17,0.03,0.31,0.4,0.29,0.17,0.83,255,256,0.26,0.35,1,50.32
129,2023,9,Autumn,TShirt,50.32,-0.023481467106539866,51.46,133,0.6,685.98,3.59,0.16,0.35,0.22,0.1,0.67,0.23,0.35,0.65,282,304,0.15,0.09,1,49.99
130,2023,9,Autumn,TShirt,49.99,-0.006558028616852063,50.5175,142,0.87,1362.12,3.73,0.2,0.08,0.01,0.53,0.26,0.21,0.08,0.92,269,326,0.23,0.19,1,57.15
131,2023,9,Autumn,TShirt,57.15,0.14322864572914584,52.247499999999995,195,0.41,489.78,3.96,0.09,0.19,0.01,0.74,0.07,0.19,0.19,0.81,246,303,0.19,0.21,2,56.59
132,2023,9,Autumn,TShirt,56.59,-0.009798775153105788,53.512499999999996,170,0.79,935.13,4.47,0.21,0.42,0.15,0.51,0.66,0.0,0.42,0.58,228,298,0.19,0.18,1,58.97
133,2023,10,Autumn,TShirt,58.97,0.04205690051245803,55.675,166,0.45,1062.39,4.21,0.19,0.28,0.05,0.56,0.31,0.13,0.28,0.72,252,305,0.24,0.07,1,48.68
134,2023,10,Autumn,TShirt,48.68,-0.17449550618958787,55.3475,148,0.34,653.57,4.6,0.25,0.26,0.24,0.71,0.31,0.0,0.26,0.74,239,274,0.19,0.19,0,57.58
135,2023,10,Autumn,TShirt,57.58,0.18282662284305662,55.455,158,0.85,896.69,3.92,0.18,0.38,0.28,0.47,0.16,0.37,0.38,0.62,256,331,0.11,0.26,2,53.59
136,2023,10,Autumn,TShirt,53.59,-0.06929489406043754,54.705,149,0.54,635.74,4.67,0.18,0.08,0.27,0.41,0.44,0.15,0.08,0.92,220,286,0.15,0.15,0,55.59
137,2023,11,Autumn,TShirt,55.59,0.03732039559619338,53.86,160,0.53,1132.93,3.44,0.54,0.36,0.41,0.28,0.91,0.0,0.36,0.64,265,356,0.18,0.09,1,54.03
138,2023,11,Autumn,TShirt,54.03,-0.02806260118726389,55.197500000000005,163,0.68,511.58,3.92,0.07,0.47,0.13,0.46,0.2,0.34,0.47,0.53,239,335,0.23,0.06,1,53.64
139,2023,11,Autumn,TShirt,53.64,-0.0072182121043864456,54.212500000000006,139,0.42,601.8,3.84,0.56,0.29,0.02,0.77,0.24,0.0,0.29,0.71,267,333,0.26,0.12,1,51.84
140,2023,11,Autumn,TShirt,51.84,-0.03355704697986572,53.775,152,0.66,766.84,4.12,0.44,0.33,0.18,0.5,0.48,0.02,0.33,0.67,283,302,0.13,0.45,1,57.24
141,2023,12,Winter,TShirt,57.24,0.10416666666666674,54.1875,164,0.78,806.41,4.1,0.14,0.23,0.09,0.25,0.44,0.31,0.23,0.77,265,312,0.23,0.37,2,49.62
142,2023,12,Winter,TShirt,49.62,-0.13312368972746336,53.08500000000001,146,0.84,680.28,3.66,0.05,0.28,0.11,0.12,0.61,0.27,0.28,0.72,238,279,0.29,0.08,0,56.48
143,2023,12,Winter,TShirt,56.48,0.13825070536074158,53.795,171,0.57,401.41,3.94,0.16,0.59,0.07,0.19,0.52,0.29,0.59,0.41,276,293,0.24,0.2,2,54.69
144,2023,12,Winter,TShirt,54.69,-0.03169263456090654,54.5075,159,0.79,479.42,4.13,0.1,0.14,0.07,0.39,0.7,0.0,0.14,0.86,261,290,0.15,0.33,1,53.23
145,2024,1,Winter,TShirt,53.23,-0.026695922472115607,53.504999999999995,186,0.52,640.32,4.29,0.69,0.26,0.11,0.37,0.03,0.6,0.26,0.74,261,320,0.23,0.48,1,53.27
146,2024,1,Winter,TShirt,53.27,0.0007514559458952075,54.4175,161,0.63,719.22,4.34,0.17,0.65,0.32,0.57,0.61,0.0,0.65,0.35,307,345,0.14,0.29,1,59.37
147,2024,1,Winter,TShirt,59.37,0.11451098179087649,55.14,193,0.72,950.64,3.77,0.3,0.54,0.04,0.33,0.16,0.51,0.54,0.46,273,342,0.22,0.08,2,56.53
